Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
8.3924E+13,a8b0e7dd-8222-4291-939b-62da85548988,Jenkins PLC,Lake John,MV,9714,D,417-76-1482,N/A,UHB,fshSkk,e6ce8aa9-1260-4810-969d-c5cc0671c97f,14-07-2023,09-01-2028,Bridge Loan,Working Capital,70623791.1,63368569.62,11.53,Equipment,Closed,Quarterly,USD,B,Yes,Disposed,9f81758e-0353-4021-8975-3f4ca3f9dac7,Davis-Hernandez,E,0.9,1.64,155604455,274117098.9,36958227.57,32989190.49,182263276.7,71325264.26,8302148.58,5.66,0.2
9.66602E+13,fc8d146c-32ca-4c2a-a359-7dfd003ac104,Bailey Group,East Gregoryberg,LI,6254,A,314-26-8473,N/A,NHP,lvoDvy,ef4f3791-55ac-49d3-87b6-51a0f6659528,02-03-2020,10-08-2032,Other,Working Capital,16265991.82,4016480.89,9.42,Equipment,Closed,Monthly,GBP,B,No,Disposed,a7806cbf-d259-45bd-bcec-fddb9244c0d7,Henry and Sons,A,1.08,1.44,434017654,96237935.85,39892335.53,20708351.55,486536448.1,169583859.7,18712720.23,8.62,0.29
7.71669E+13,5467a4d8-e3a0-42aa-abdb-7c52c32c9753,Carrillo Group,Sandovalland,PE,6475,E,353-40-7359,NASDAQ,HQd,PeUggD,e9317922-0425-4837-83fb-9968b9c29d7e,27-06-2023,20-02-2035,Revolving,Refinancing,60337472.43,5789286.22,9.05,None,Defaulted,Quarterly,INR,B,Yes,Disposed,4179f0d4-b383-44c3-a2f0-b381e5fe4816,"Franklin, Burns and Williams",D,0.89,1.07,275003219.4,76460327.54,42814637.42,33523600.94,184855923.6,168930540.6,17858091.08,5.45,0.11
1.52883E+13,ce21eb0c-101d-4c68-a9c7-6ef8ad31ee5b,Savage-Barrett,South Melissa,HN,8338,E,419-99-1501,NYSE,dHJ,tBuxOb,196fce26-1ff9-455c-9980-3652e88fc6de,20-08-2020,16-03-2034,Revolving,Refinancing,36479518.93,12854836.3,1.93,Inventory,Closed,Monthly,INR,A,Yes,Retained,11f90620-4f74-4e3e-8021-7f5310886c9c,Smith-Morales,C,0.78,1.9,145974370.5,107692979.9,93414915.12,42107752.2,461303789.7,38217289.06,21482341.71,5.56,0.3
9.13479E+13,36d98157-cbdc-40c7-8067-76e43f0f50b9,"Johnson, Hall and White",Sandersburgh,PL,5128,D,030-58-1371,NASDAQ,zVc,RPqoEr,93ce4740-516b-4338-83ae-a2f641121705,21-12-2024,14-12-2029,Other,Working Capital,83410029.65,14889883.99,3.01,Inventory,Active,Annually,EUR,CCC,No,Disposed,a4683b48-a9f0-4ffe-b1c3-36c68eb91bc6,Sanders Ltd,E,0.68,1.01,477217117.4,181252164.3,57560572.11,41870406.08,285043426.6,191439061.9,26107095.77,1.83,0.21
1.56257E+13,657d183e-f447-4855-8814-c96941a43840,Page-Ford,South Erinfurt,IQ,1392,C,123-81-0668,NASDAQ,wxO,REnkYH,e4843989-292a-4948-9dbb-3a3254efc5ba,14-07-2023,14-04-2027,Bridge Loan,Refinancing,86369767.6,60774374.84,4.17,Real Estate,Active,Quarterly,USD,BB,No,Disposed,09cae873-7bb7-406b-a44a-fdc2adc0b2e5,Rodriguez Inc,B,0.84,1.74,328848924.4,229140624.9,83832191.76,37104661.34,162965418.1,27039332.24,8500499.83,1.17,0.05
2.58903E+13,a49cac25-b15f-4784-aa7a-d397d8f4e963,Henderson Ltd,East Jenniferbury,MV,2141,A,781-12-4785,LSE,YtN,UreGRv,d7f92645-ba23-4aaa-b6ec-833309927991,02-12-2022,02-10-2032,Revolving,Working Capital,39561044.89,21640513.01,8.47,Inventory,Active,Quarterly,INR,A,Yes,Retained,c873825d-3d26-44d1-a76c-1a0074288e10,Frank and Sons,C,0.86,1.13,62771515.81,160411538.1,84075960.56,37540751.23,488895393.9,29969869.72,13500519.21,7.35,0.13
3.66065E+13,cb6044ec-86ba-4aa9-a3bd-52578c2ffb24,Mathews-Mcintyre,New Daniel,CA,5041,D,825-33-7679,N/A,cLW,ssLkSq,e1dcfb81-ed29-4990-a880-b2e03d51a17b,31-01-2022,22-04-2030,Revolving,Expansion,85876992.16,34708061.06,7.09,Inventory,Active,Quarterly,INR,AA,No,Retained,1df32946-035e-4f09-889a-b201fcdc0a1b,House-Alexander,B,1.33,2.44,270970445.6,335725886.3,32682433.36,44473886.93,379867185.4,22345160.63,22292469.51,8.61,0.27
9.15065E+13,3b3a1356-f39e-4652-b00e-076a79f4904a,"Greer, Wells and Mitchell",Jeremyshire,SL,7740,A,389-15-5188,NASDAQ,djc,MQlGjQ,a88ffe51-7735-446a-8c7a-466d31519d46,07-11-2023,01-11-2034,Revolving,Working Capital,34683322.56,54935333.13,13.24,Equipment,Defaulted,Monthly,INR,BB,No,Retained,05f9abe2-7646-4157-8e60-b0fa67340c5c,Miller Ltd,B,1.23,2.52,204256577.7,48284541.66,67878359.5,3997881.43,99945423.75,192320474,4661479.72,4.97,0.13
7.29317E+13,49a76854-22db-4542-9a8d-3c8a78c76ead,"Hodge, Davis and Clark",North Jessica,TD,3494,E,054-61-5215,NASDAQ,KJq,lpyewk,a34b0cc9-ea46-4c84-b3cc-7fed5615a4c6,19-09-2021,23-09-2027,Other,Acquisition,40599837.17,5364292.81,5.43,Equipment,Closed,Quarterly,INR,A,No,Disposed,52f769fa-3d98-4365-8c24-c4a9cdfd4dc4,Estrada PLC,C,1.18,2.14,37088557.25,328995225.8,52794606.91,16095638.18,290489585.4,58454906.62,4933540.18,5.52,0.19
5.30173E+13,3cb9eb33-cb10-4098-a689-42bac753f7b7,"Edwards, Silva and Williams",Colleenhaven,CY,5812,E,661-42-4869,LSE,MXC,RDlZiE,2b478d33-ed63-4ea1-bbbd-c57934510502,16-04-2020,02-04-2026,Bridge Loan,Expansion,45268187.98,63711284.93,6.74,None,Defaulted,Quarterly,EUR,AAA,No,Retained,634bb64c-cf30-4ab6-9603-f6310430375e,"Franklin, Hughes and Garcia",C,0.75,1.54,115869090.1,298858479.5,71745593.31,9123881.7,128276257.8,54793930.27,8926711.15,7.19,0.25
6.9892E+13,1457f1bf-ea46-4708-88c0-47c0ef50ff34,Small-Harrington,New Jacobmouth,KZ,4063,C,052-46-6133,N/A,XUO,kFDalz,a687c5e2-d50d-416a-8e04-6cc4c93a565a,26-06-2023,03-02-2035,Revolving,Refinancing,71227769.16,53817254.91,11,Equipment,Active,Monthly,GBP,AAA,No,Retained,6ea36eb1-f021-45bf-80bf-bdb4216a9f79,Mccann and Sons,D,1.26,2.59,176276915.9,392296800.4,8482599.19,48627056.48,47723510.55,155557551.7,3582360.74,1.8,0.26
7.16464E+13,e314d5b9-0500-4fda-ba9f-50711432d97e,Wright-Spears,Johnview,BB,9341,B,422-74-7864,NYSE,fwd,fREGFQ,65bda8a6-1195-43eb-837b-a7d0cc0fbf78,04-03-2025,17-05-2027,Other,Refinancing,58833880.25,19792729.46,6.22,None,Closed,Quarterly,INR,AA,Yes,Disposed,f77d24f0-6e8c-401e-bc93-ca900d3f1516,Frazier Inc,A,0.51,2.04,19058874.96,338482813.3,26392872.07,26123788.13,35519277.14,137985523.3,6998319.54,8.54,0.18
3.79811E+13,6d5d343a-0a44-44f6-9c6b-7a12bf3be7df,"Crane, Freeman and Glover",East Angelicashire,PH,8173,D,001-56-9976,NYSE,Pfa,UPhaHL,d60958d5-2d18-4530-837a-7a22dfb66ed8,30-03-2024,04-05-2028,Other,Working Capital,81587786.54,29716173.02,4.45,Equipment,Active,Monthly,INR,BBB,No,Retained,c239430d-871c-4ddd-bf7b-8da3acaaa6b7,Matthews Group,E,0.64,2.84,191017660.7,313360256.5,86152111.85,19921759.33,437086525.5,144325681.4,14376212.4,9.02,0.15
3.88306E+13,17d27f2e-b87d-43dd-98b6-05725edc7f05,Wells-White,Nicolasshire,LT,5802,B,474-35-9619,NASDAQ,kwP,iDcXFj,0643527c-ea32-456e-85c9-826b754d384d,27-05-2022,09-02-2027,Term Loan,Refinancing,6177137.02,13020677.37,3.29,Real Estate,Closed,Monthly,USD,A,Yes,Disposed,44c36abd-ab59-4f37-85c2-145976292e1d,Warren-Bell,E,1.29,2.54,470807517.2,212327839,52354081.05,36504461.09,71606148.28,161355815.9,13485223.66,7.48,0.15
4.65378E+13,e349d409-7001-40a1-8299-e1949e5de069,Simon-Keith,Smithshire,NG,9258,A,349-19-5556,NYSE,CMb,WSyWFC,c71c4227-ea16-4737-90f2-83162621cae6,30-04-2024,11-02-2028,Term Loan,Acquisition,48851618.4,690751.15,9.55,Equipment,Defaulted,Quarterly,EUR,AA,Yes,Retained,bf382678-33f0-464b-9916-f0847c08e451,Schmidt and Sons,A,0.94,2.93,481101619.9,110303267,81492743,47620186.97,46751166.37,168854200.3,17508325.02,8.68,0.14
6.95779E+13,fa5190c9-5b82-4bdf-a49a-9b18d5d9e6e5,Valdez-Hamilton,Gibsonhaven,SR,4301,E,806-57-7318,N/A,ZNJ,mYUzID,9aa20d8c-ab80-44c7-a816-b38bd6059a0d,06-05-2021,28-10-2032,Revolving,Acquisition,33243426.21,64813572.18,4.49,Equipment,Closed,Monthly,INR,A,No,Retained,80871d2a-de32-43e9-bc39-03efd40c664b,Bailey and Sons,E,1.27,2.9,226764730.4,225399899,51986281.97,5822771.36,365380519,123435341.4,7157868.23,2.03,0.17
5.35104E+13,8bdbee44-bf86-486f-9cb3-97a05682fcf2,Schultz-Lozano,South Jonathan,ET,9513,B,210-38-9595,N/A,dzO,LriyrO,a32571d5-5b5c-4ba4-8508-188358fa1c03,02-08-2021,21-04-2026,Bridge Loan,Acquisition,72802868.67,68350455.56,3.1,Inventory,Closed,Quarterly,EUR,AAA,Yes,Disposed,f4393cb6-30da-42e4-bea1-f4949cd31c1a,Humphrey-Gonzalez,E,1.39,1.7,34585173.19,150635238.3,70859457.93,31826187.64,329220512.6,178311164,8795650.93,3.16,0.09
1.02231E+13,5098bd67-4923-4cc9-9299-6701d8c6d807,Dunn and Sons,Ronaldburgh,SD,2999,B,274-54-9750,N/A,uSU,PrbWbQ,9a0197e7-4471-41b4-870c-23ac3aeb1359,27-12-2022,15-10-2030,Term Loan,Working Capital,11750650.01,22115226.04,8.28,Equipment,Defaulted,Annually,EUR,AA,No,Disposed,6b09420c-40b3-4432-92ab-779e85424c67,"Stephenson, Mullins and Morales",B,1.46,2.42,37999657.26,372137405.3,83143291.2,28037714.79,77329345.97,137907932.1,23296160.15,2.84,0.13
3.53255E+13,e700062e-6845-4ec8-9fce-4e19bad551c6,Richard-Reese,South Kathy,BI,9391,B,053-74-2751,LSE,FDn,uRfrBr,78406d9b-4036-41e4-8f46-dbedcdcabcb3,13-02-2023,02-06-2034,Bridge Loan,Expansion,2497049.5,10340339.28,13.99,Real Estate,Closed,Monthly,USD,BB,Yes,Disposed,1567327e-eb20-49fb-af30-5016e6f009b7,Clark-Jennings,D,0.61,1.32,421539642.2,378863372.9,96271653.68,45588383.59,355241433.3,190836165.2,3435816.05,9.18,0.2
4.58012E+13,d91f0688-f4cb-4159-ae2e-40b7ea516756,"Wagner, West and Lewis",West James,MX,5622,A,372-37-4549,LSE,cfz,cCbUFx,60aa79f0-91d3-4959-9935-c08ac5e80478,31-08-2021,12-12-2031,Term Loan,Expansion,16557482.6,17901020.9,2.35,Equipment,Active,Quarterly,GBP,A,No,Retained,e4400d50-f449-4333-aecf-583817d84b42,Smith and Sons,E,1.27,2.8,166460010.8,83005718.85,64240213.88,17018588.96,394106044.1,10793956.2,13953447.59,2.59,0.26
2.45049E+13,8f243342-b6ba-4b1d-8e2f-5f2969188831,"Lucero, Greene and Dudley",Oneillberg,ET,8877,D,622-41-5797,LSE,QiU,kujFJh,2186ae0a-bda1-4d6d-bae6-d98028fdea95,24-01-2025,24-03-2026,Bridge Loan,Acquisition,73317218.39,87017217.81,12.1,Inventory,Defaulted,Annually,USD,CCC,Yes,Retained,2468b184-1494-4562-88e0-926776069f44,Wood-Jones,D,0.85,2.48,150296074,169870342.2,1707886.79,18000527.52,264361460.8,36320687.69,10889205.79,8.72,0.07
1.17718E+13,28a05534-9eda-4a6b-9700-371fe94948f9,Harris-Rivers,Kimberlyland,MU,7644,E,606-62-3463,NYSE,nby,YqcEjw,cabd9b52-f8a8-4164-ba61-96f1a7fca15f,17-10-2024,19-10-2034,Other,Acquisition,68999580.37,4883984.32,2.09,Real Estate,Closed,Monthly,GBP,AA,Yes,Disposed,ec11ec11-878c-4798-a691-a6d21bacce1f,Christian-Wright,C,1.02,2.95,155257726.7,165805862.4,69238119.2,33404317.9,18718676.9,64454049.77,13635438.86,8.54,0.05
6.57966E+13,ccd690cf-cd66-4d02-8adb-7c4f7eb31915,Jenkins Ltd,South Samanthabury,RS,6273,B,360-35-8667,NASDAQ,dXQ,opABen,e0543b67-5e01-49ba-869d-cd1f7ac9cfa3,25-08-2024,23-03-2029,Revolving,Working Capital,42864253.51,72241110.67,6.64,Inventory,Active,Quarterly,INR,CCC,No,Retained,827f5f2b-d6e2-4bfd-8690-f7f35517240b,"Aguilar, Hayes and Harvey",C,1.22,2.44,197559006.5,51350020.05,59156491.36,18728303.09,205555176.3,11423008.72,19897435.76,8.05,0.06
6.52924E+13,77aebd8c-98a7-4c8a-9141-c81cf43545ce,"Navarro, Tucker and Moss",Kennethberg,GH,1234,E,643-76-6222,LSE,OyX,tTejMO,f29d3218-3022-4d21-b0bd-e335db083d12,05-07-2021,14-09-2026,Bridge Loan,Working Capital,16104596.99,56056153.37,7.3,Real Estate,Defaulted,Annually,GBP,CCC,Yes,Retained,68bb1604-07f8-4f2d-8258-fab6c67c786c,"Lawson, Reyes and Thompson",B,0.75,2.16,376457969,394077012.8,45649441.28,8443257.67,45575242.22,92561673.13,12956031.74,5.44,0.22
7.1107E+13,425a012b-d361-44e4-9c30-1e3e425d53fb,Mcdaniel Inc,Lake Karenchester,NE,2079,D,030-94-4550,NYSE,tuM,STHAiC,d555d916-73a5-4a98-ac21-5c39bf37f296,29-08-2023,03-01-2032,Revolving,Acquisition,6921759.44,56056331.49,2.04,Equipment,Closed,Quarterly,INR,B,No,Disposed,a8ae19f3-bc52-402f-b3e7-ea65f73a2c2c,Spencer-Meyers,E,1.46,1.61,351140534,109625929.8,72181050,5898229.8,362247402.6,137230799.5,16895621.45,7.5,0.21
8.1722E+13,4dd5fbf6-3ae5-483b-ad97-4e008bf6391d,Howard-Love,South Amy,PG,6245,B,445-37-8653,N/A,Jkb,RMizHk,3cd09184-b5e2-4b51-b8cd-3bbf41050332,02-08-2020,08-06-2026,Revolving,Working Capital,22248991.36,89484514.42,3.49,None,Active,Annually,INR,A,Yes,Retained,21f10def-901a-41d9-bc72-1bf18240c48a,Nguyen LLC,A,0.67,1.52,272494130,386332002.7,59186777.78,40999039.76,171118688.6,194403528.6,1732458.7,8.27,0.24
6.63592E+13,cc27349f-efe8-45e3-97c7-c070c2e3fcb9,"Hutchinson, Burke and Gilbert",South Melissaburgh,LC,2924,A,621-10-4060,N/A,XDv,TGhxGL,4826b1f1-ac84-4b9e-9664-fbd0630cb7e7,06-04-2024,23-11-2026,Bridge Loan,Working Capital,31138672.46,78595242.78,7.5,Inventory,Active,Annually,GBP,B,No,Disposed,6f073633-f83d-42c1-9293-e1747e0b8b48,Green-Coleman,D,1.27,1.23,76313767.44,155013952.2,63944691.11,26375368.49,16317575.45,54721500.1,27154342.84,8.15,0.2
4.17724E+13,8fd0e714-0071-43ba-9775-25a2d599a6cb,"Smith, Abbott and Bryant",Anafurt,NI,4239,D,892-25-1297,N/A,qWi,qZeyKa,3fa59da4-a707-491c-bc27-5f8c773ad36b,26-11-2022,30-04-2028,Term Loan,Acquisition,58966664.13,81814722,9.26,Inventory,Active,Annually,EUR,B,No,Retained,9f8b220b-6e37-46dc-96c4-630d8011b6da,Silva-Heath,E,1.3,2.13,155644875.9,241401873.9,29803687.08,1792091.6,433028197.1,105426989.9,3126426.05,6.95,0.29
7.23196E+13,3028860d-2045-4bf3-aa54-d29ed10c53b0,Snyder Group,Gwendolynland,BH,5969,D,517-16-2835,N/A,Gkv,ApAYQk,e98e7940-8ee1-46f9-8b06-505cdf09cfeb,28-08-2023,08-09-2027,Revolving,Acquisition,97405253.25,66199182.36,13.55,Equipment,Defaulted,Monthly,GBP,CCC,Yes,Disposed,d5c0ed67-311e-4ed7-b5c9-1865cd7b2ea0,Bryant-Fisher,E,1.33,2.39,405036760.8,73104909.07,69951739.56,32519928.12,37427685.2,46233583.31,26976469.02,1.4,0.11
6.84999E+13,c7f26643-5ad8-40de-90ea-3e3f3aef23bc,Bradley-Welch,Taylormouth,DE,7274,C,467-40-6908,NASDAQ,TDT,mrmiSh,1fefb474-e4d5-40f5-a1cf-1f6b6ba97b75,06-08-2023,06-01-2033,Term Loan,Refinancing,31415143.84,18919405.56,10.85,None,Active,Annually,INR,BB,Yes,Disposed,9f3cc947-cd53-4a80-a74f-446495c7c7cc,Hart-Pearson,A,0.81,1.22,177751842.5,37342888.47,72248803.49,42757193.15,109151988.2,173315046.1,6103773.05,9.27,0.21
1.38507E+13,012c6f80-74c7-413c-a1ed-3d6a94420adc,"Tucker, Black and Buchanan",South Lisa,BW,6978,C,828-44-3337,NYSE,jeR,xdtPXe,f762662b-ac9c-4e9f-a994-0698892388f0,09-11-2022,07-07-2034,Term Loan,Expansion,92770526.43,26677936.86,6.63,Real Estate,Defaulted,Annually,EUR,AAA,Yes,Retained,c19f0f0d-7da8-40ee-82bf-fccdf146ebf1,Jones LLC,D,0.73,2.56,41644804.85,7628574.3,23643071.07,35158407.03,123917525,70212303.4,15856606.2,2.09,0.07
5.86814E+13,158cb518-d46c-44ea-bdd0-7975b4de15eb,Williams and Sons,Phillipsburgh,BJ,7348,A,383-02-6018,LSE,EkT,RqQHFE,82ebe88e-0159-42ef-a4e0-8162801ff498,22-05-2023,28-05-2034,Bridge Loan,Expansion,18428903.62,27044089.59,8.46,Real Estate,Active,Quarterly,GBP,BB,Yes,Disposed,6aa1ee7c-a573-4da3-a2b7-5128bff5b25b,"Rodgers, Jackson and Jones",A,1.4,2.21,491798558.8,301549945.3,19011341.66,40104150.23,108795585.8,7514671.9,25388960.18,6.94,0.19
7.36488E+13,75887310-1705-4ade-bd64-0ecefb1048ec,Vincent Inc,Garciahaven,AF,6792,C,758-99-9189,NASDAQ,ddI,faDUvH,b356d646-3635-401b-9e2c-bcb4d899ff53,10-05-2021,14-09-2031,Other,Refinancing,62813659.66,77184095.35,2.65,Equipment,Defaulted,Monthly,USD,B,Yes,Retained,630a8bf4-208e-4017-9c09-0072326c03ae,Smith-Case,D,1.18,1.59,141584099.7,267996984.7,26037815.16,2163249.14,17918258.67,113086232.3,5110293.79,4.53,0.1
3.4421E+13,9f170fdc-8d62-4948-b652-9e7755ae5830,Ferguson-West,Sandersburgh,AU,8434,E,661-53-0557,NYSE,inu,EhFgbb,4d847d4b-8e3e-4c59-a963-13590f183ee5,05-09-2023,17-06-2026,Bridge Loan,Expansion,92469634.17,87280388.8,7.26,Inventory,Closed,Quarterly,USD,CCC,No,Disposed,e55bb5da-60fe-4c07-8cf3-848370277ef2,Dixon Ltd,E,1.21,1.58,386695901.8,88274686.43,84870026.3,10920015.42,470972762,138311226.5,11979505.51,9.57,0.12
8.81136E+13,2665f810-ebdb-4ee4-ad72-3cc2032f033f,"Sherman, Gibbs and Bell",Staffordview,ML,8542,D,892-09-8452,N/A,swJ,RRhLjF,24d1cd24-5e8e-4263-98cf-fde523d6a5de,20-09-2021,20-09-2030,Other,Expansion,5614136.08,8798746.72,12.99,Inventory,Defaulted,Quarterly,GBP,BBB,Yes,Retained,e6de9488-ac8e-4268-93fc-fa2d418d923d,Leonard LLC,B,0.72,2.13,493772276,364201550.4,53470034.89,14907855.21,206610401.4,179144076.2,25568825.86,7.58,0.19
4.37737E+13,1b794b6a-2e36-4bfb-8af2-d22f40d8c9b7,Norris-Peck,New Melissachester,LY,8174,D,617-51-4864,NYSE,PuX,HBXJpH,c985c1d3-4e24-4308-9c79-37955bb092b6,05-06-2020,28-05-2031,Term Loan,Acquisition,82654747.17,56812162.97,14.34,Inventory,Active,Monthly,GBP,B,Yes,Retained,67948564-9f96-4f51-9696-dd7d12b54a72,Collins Group,A,0.86,2.81,411414546.4,104626984.1,37180610.65,47865046.76,402964749.3,146668275.5,1170648.11,4.12,0.05
2.65409E+13,afb52481-b068-4122-9c5d-e073197e54f8,Rodriguez Group,Port Bryan,QA,3327,B,701-91-7363,N/A,qUP,cmuohR,a8cfa8e5-4cd3-44e6-83e7-7e869066e4f2,24-12-2022,22-11-2030,Term Loan,Refinancing,9755174.24,43428350.19,10,Inventory,Active,Annually,INR,A,No,Disposed,5da716c1-7d17-433d-9206-37a9bf0e4bde,Harmon LLC,C,1.32,1.02,467441336.2,70747111.89,70696247.97,41969624.08,345220678.7,95766142.97,18025537.94,4.73,0.02
7.36661E+13,79b71bc7-6fc0-4477-844a-5ade5844160e,Thomas and Sons,Michaelmouth,GA,4232,C,511-35-7266,NYSE,Auq,gZnSeK,93d546de-7ea7-445e-adf0-71ad66a07681,23-12-2020,26-11-2031,Revolving,Refinancing,49671396.92,40532261.56,6.97,Inventory,Active,Quarterly,EUR,CCC,No,Retained,9dae2c27-7613-4645-97a3-f9f747db8790,Ford Group,E,0.74,2.2,62464731.89,64133473.01,77877155.21,872910.17,426439929.7,195513495.2,1180418.5,7.71,0.11
3.22402E+13,a0e8f465-0ee3-4532-a89b-ea9094619a59,"Oconnor, Merritt and Obrien",Youngport,AT,5997,D,540-41-8250,NASDAQ,fZS,WEmpxZ,b4cf12e2-198a-4ce6-83d6-ee0e8cde1f7c,13-09-2021,27-01-2028,Term Loan,Expansion,84319396.19,59335927,11.61,Inventory,Closed,Annually,GBP,CCC,No,Retained,6329dcf8-f376-4ab0-971e-e2af27b00d25,"Moore, Garcia and Byrd",A,0.79,1.12,135368267.2,88068806.45,34912559.98,6249279.25,338890079.5,150431207.9,10625809.86,5.54,0.05
3.45261E+13,abad2e17-1810-46c0-986d-44fff5f0093a,Reyes LLC,Lake Mackenziemouth,YE,6347,D,743-43-5928,N/A,CVb,adXcXF,95827da9-9345-43af-b755-fb3ca34bbf20,02-08-2024,15-07-2027,Term Loan,Working Capital,44320326.15,12223351.69,8.37,None,Defaulted,Quarterly,USD,CCC,No,Disposed,f3de219f-e318-4fc6-8f9e-2eec34ba0b7f,Smith-Crosby,E,0.7,2.56,75420639.38,204757147.1,37987505.36,34944724.45,354988097,15417594.59,26178513.08,5.49,0.05
6.57857E+13,2c71855c-827d-41f2-a3c2-114436292d76,Ruiz-Buchanan,New Matthew,OM,9996,B,578-05-6305,LSE,cVT,TigeBL,55fe996c-6497-4ec9-a3e2-661ce5452f96,10-06-2024,05-07-2032,Bridge Loan,Expansion,42299777.2,33558555.54,4.66,Equipment,Closed,Monthly,INR,CCC,No,Retained,63fcf612-b14a-4f5e-9b63-373fb8acb982,Davis-Jenkins,A,0.76,2.27,451306638,180527225.9,73241046.76,6571566.75,243867594.3,168940255.8,18456860.28,3.18,0.15
3.42714E+13,ebb320a6-0f36-43fe-973a-f0f4755512ab,Banks-Simon,Grantfurt,BA,9336,D,245-44-7898,LSE,ajI,auEQtN,58d6d188-7523-4e1e-85b7-93ab34c96e28,11-09-2021,25-03-2026,Revolving,Expansion,84722901.63,21824407.79,4.22,Inventory,Active,Annually,INR,A,No,Disposed,4a39931f-0e93-4266-af17-5be788cb23f0,"Gomez, Skinner and Gray",B,1.23,2.91,198294276,251614918.8,12106559.31,20005915.28,297780767.2,136545438.4,14131399.01,6.31,0.28
9.51963E+13,fa1b6ce1-a8c6-4911-a259-d05a9d4df20d,"Johnson, Jones and Hudson",South Tracybury,CZ,6065,E,560-99-6842,NYSE,qPr,zWxpcg,11e19311-8d8b-4598-878e-34414695e083,29-03-2024,02-11-2028,Other,Expansion,90649450.9,75531009.46,12.03,Real Estate,Closed,Quarterly,EUR,AA,No,Retained,5fecf299-8a30-450d-bd63-5641fb86612f,Alexander PLC,E,1.41,1.52,73000886.43,175487465,18313062.71,10014595.36,376645097.7,82781716,2219009.56,8.75,0.19
4.65715E+13,2dc4c0c8-b06f-4f42-a504-99c746601f68,"Washington, Martin and Baldwin",West Dylantown,IL,4340,E,849-87-1342,NASDAQ,iAf,VhPjrQ,94fca021-5cf8-4776-af5d-4cdb9cf55952,19-01-2020,18-07-2031,Other,Refinancing,52620267.64,15679141.93,9.7,Equipment,Defaulted,Monthly,GBP,AAA,No,Disposed,ce2aa4d6-fdda-4bbd-9e78-e2f988a7e992,Crane Ltd,B,0.96,1.32,411761706.4,136958910.5,67884552.65,42446320.96,403914297.1,38558368.3,11756844.58,8.62,0.22
5.6077E+13,31631799-9c4d-4b44-9fa6-af14f1ba47d8,Christian and Sons,Harrisshire,FJ,8206,C,335-80-5231,N/A,mJA,AxnTbw,27add733-f60b-4ca1-b4d4-be5dae606760,20-12-2020,03-12-2034,Other,Working Capital,34763351.55,12672245.99,8.25,Inventory,Defaulted,Monthly,GBP,AA,Yes,Disposed,9dbfd1b8-776d-4705-9d7d-be7482f8703f,Bailey-Burton,B,1.25,1.94,485427187.7,219761887.7,17791769.81,27846392.83,166206606.9,156743960.8,24217185.96,4.45,0.26
9.79254E+13,15f8b775-0f63-4207-89f2-245c5a9e8a46,"Juarez, Heath and Harris",North Carolfort,KP,6770,D,120-18-6977,LSE,Ond,EItgSL,2e97ecd6-6292-4f95-92bf-6ea5adf1514f,25-04-2023,13-03-2028,Revolving,Refinancing,27279279.02,56189840.75,2.38,None,Active,Quarterly,GBP,A,No,Retained,0e183883-c284-4d5c-a23d-3cdc34715f58,Underwood-Wright,A,1.25,1.62,331579279.1,69696909.83,23729190.5,42864881.75,47936889.26,74579275.33,14430893.11,5.35,0.28
5.70424E+13,b1351f1f-6558-426f-96e9-3031d34f8190,"Reynolds, Torres and Robinson",Millsshire,MM,2016,B,236-52-6746,NASDAQ,psf,niPIMR,b480af3f-30f1-4f81-a974-23171f2ffc76,08-01-2022,21-11-2032,Revolving,Refinancing,76104210.18,57385547.57,11.92,Inventory,Defaulted,Quarterly,INR,AAA,Yes,Disposed,e227b02f-86ca-48e1-8513-8e274b06dbe4,"Smith, Manning and Lopez",C,1.17,2.9,243178285.3,213051293.2,24282591.73,31993016.62,84319344.25,17083837.18,27195854.61,1.35,0.28
8.87824E+13,d0b039c5-e5ab-4927-9993-5838f9a4b34a,"Dodson, Bush and Baker",New Angela,GM,4169,D,370-82-1738,NYSE,Zfq,wizxRH,bcda986e-4eac-475f-8398-4c5c958cec35,04-03-2021,11-11-2034,Other,Expansion,27418578.7,12199906.27,7.63,Equipment,Closed,Quarterly,EUR,AA,Yes,Disposed,e31b54d0-ba01-4ce1-8d0e-e2c99def0edc,"Watson, Aguilar and Mcfarland",E,0.63,1.85,263001883.2,223354794.2,45350361.73,47410330.53,136327730,16622125.65,26064108.33,8.3,0.28
